step,sim_time,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,action_abs_max,q_abs_max,qd_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11
415,8.3,-0.800000011920929,0.0,0.0,backward,3,0.21999999999999886,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6581929326057434,0.14118961989879608,-0.13644838333129883,-0.16270484030246735,-0.4331331253051758,-0.10181737691164017,0.0077322181314229965,0.07107190787792206,-0.9974412322044373,2.2815358638763428,0.26123785972595215,1.1045712232589722,0.0,0.0,0.0,-0.16270484030246735,-0.4331331253051758,-0.10181737691164017,0.0077322181314229965,0.07107190787792206,-0.9974412322044373,-0.800000011920929,0.0,0.0,0.0821339562535286,-0.0735286995768547,0.04154687002301216,0.09390289336442947,-0.26123785972595215,-0.03589015454053879,0.12607701122760773,0.14418944716453552,0.007675921078771353,-0.03440164029598236,0.0787503570318222,-7.560718131571775e-06,0.039570629596710205,0.24379916489124298,-0.016743406653404236,0.04701212793588638,-0.24694252014160156,0.11861654371023178,-0.5493202805519104,1.0462816953659058,1.1045712232589722,0.946699857711792,0.14217381179332733,0.015325173735618591,-1.7484883069992065,-0.22752755880355835,-0.24418610334396362,-0.20025162398815155,-1.520303726196289,0.2391810119152069,-0.33572709560394287,1.226235032081604,-0.2435287982225418,0.2135298103094101,-0.7291895151138306,0.47312939167022705,-1.771910309791565,-1.1878124475479126,-0.37654978036880493,-1.4169059991836548,-0.7806237936019897,1.354325532913208,-2.2815358638763428,0.2279565930366516,0.9146668910980225,0.5899713039398193,-0.8634217977523804,-0.22069524228572845
416,8.32,-0.800000011920929,0.0,0.0,backward,3,0.2400000000000002,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6659594774246216,0.09546298533678055,-0.20788255333900452,-0.19861724972724915,-0.679044783115387,-0.12181030958890915,-0.0046082790940999985,0.07126091420650482,-0.9974470734596252,3.515939235687256,0.2584209740161896,0.8425509929656982,0.0,0.0,0.0,-0.19861724972724915,-0.679044783115387,-0.12181030958890915,-0.0046082790940999985,0.07126091420650482,-0.9974470734596252,-0.800000011920929,0.0,0.0,0.07339978963136673,-0.07247691601514816,0.03892640396952629,0.08790844678878784,-0.2584209740161896,-0.017988920211791992,0.11340082436800003,0.14645105600357056,0.05729017034173012,-4.217996320221573e-05,0.07346156984567642,-0.006224482320249081,-0.6955937147140503,0.3675054907798767,0.10476268827915192,0.0429825484752655,-0.05850164219737053,0.03397864103317261,-0.6118906736373901,0.03929709643125534,0.8425509929656982,-0.4806995391845703,-0.286990225315094,0.02884558215737343,-1.771910309791565,-1.1878124475479126,-0.37654978036880493,-1.4169059991836548,-0.7806237936019897,1.354325532913208,-2.2815358638763428,0.2279565930366516,0.9146668910980225,0.5899713039398193,-0.8634217977523804,-0.22069524228572845,-1.860334873199463,-1.9507699012756348,-0.2463010996580124,-1.6283527612686157,0.5717083215713501,2.1517508029937744,-3.515939235687256,-0.5956631302833557,0.9933527708053589,0.5858040452003479,-0.7225309610366821,-0.2605346739292145
417,8.34,-0.800000011920929,0.0,0.0,backward,3,0.2599999999999998,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.716170072555542,0.1339283138513565,0.020357035100460052,-0.24555274844169617,-0.18935668468475342,-0.11555755883455276,-0.011696633882820606,0.07669433951377869,-0.9969860315322876,3.8539814949035645,0.24253934621810913,1.1189422607421875,0.0,0.0,0.0,-0.24555274844169617,-0.18935668468475342,-0.11555755883455276,-0.011696633882820606,0.07669433951377869,-0.9969860315322876,-0.800000011920929,0.0,0.0,0.06712880730628967,-0.07203235477209091,0.04194621369242668,0.0820724368095398,-0.24253934621810913,-0.012916016392409801,0.09725413471460342,0.14161944389343262,0.10136932879686356,-0.020817479118704796,0.07110075652599335,-0.013299796730279922,-0.002215481363236904,0.0707988366484642,0.05966233089566231,-0.18369273841381073,0.08754146844148636,0.919590175151825,-1.1189422607421875,-0.012850509956479073,-2.3941076506162062e-05,-0.14410971105098724,-0.26591867208480835,-0.0403863824903965,-1.860334873199463,-1.9507699012756348,-0.2463010996580124,-1.6283527612686157,0.5717083215713501,2.1517508029937744,-3.515939235687256,-0.5956631302833557,0.9933527708053589,0.5858040452003479,-0.7225309610366821,-0.2605346739292145,-2.069424629211426,-1.553187370300293,-0.3266857862472534,-1.783360242843628,2.0815844535827637,2.5522003173828125,-3.8539814949035645,-1.1926050186157227,1.3053309917449951,0.6892578601837158,-0.8818970918655396,-0.2602975070476532
418,8.36,-0.800000011920929,0.0,0.0,backward,3,0.27999999999999936,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7104803323745728,0.13966895639896393,0.0667022094130516,-0.20615918934345245,-0.15313059091567993,-0.06927191466093063,-0.015858445316553116,0.08131097257137299,-0.9965626001358032,3.781078338623047,0.1923144906759262,2.000103712081909,0.0,0.0,0.0,-0.20615918934345245,-0.15313059091567993,-0.06927191466093063,-0.015858445316553116,0.08131097257137299,-0.9965626001358032,-0.800000011920929,0.0,0.0,0.06581331044435501,-0.07039798051118851,0.04304775968194008,0.07465233653783798,-0.1923144906759262,0.006897910963743925,0.07480664551258087,0.1264924556016922,0.16451747715473175,-0.019028985872864723,0.06265202909708023,-0.021688345819711685,-0.003579588606953621,0.0896969735622406,-0.007180601358413696,-0.1426415890455246,2.000103712081909,1.1423884630203247,-1.2917890548706055,-0.5435658693313599,-2.6520001483731903e-05,0.2660340666770935,-0.5113746523857117,-0.05704311281442642,-2.069424629211426,-1.553187370300293,-0.3266857862472534,-1.783360242843628,2.0815844535827637,2.5522003173828125,-3.8539814949035645,-1.1926050186157227,1.3053309917449951,0.6892578601837158,-0.8818970918655396,-0.2602975070476532,-2.2420191764831543,-0.8511534333229065,-0.7505121231079102,-1.4143935441970825,3.130791187286377,2.796238899230957,-3.781078338623047,-1.3880741596221924,1.4553143978118896,0.5307952761650085,-1.2097150087356567,-0.2832407057285309
419,8.38,-0.800000011920929,0.0,0.0,backward,3,0.29999999999999893,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6951394081115723,0.14492028951644897,0.05798996984958649,-0.20876823365688324,-0.17759138345718384,-0.053254298865795135,-0.02045835554599762,0.08506692200899124,-0.9961651563644409,3.6917831897735596,0.21807552874088287,4.469851493835449,0.0,0.0,0.0,-0.20876823365688324,-0.17759138345718384,-0.053254298865795135,-0.02045835554599762,0.08506692200899124,-0.9961651563644409,-0.800000011920929,0.0,0.0,0.06461221724748611,-0.068343885242939,0.04292112588882446,0.0711449608206749,-0.09732738882303238,0.026408040896058083,0.050434984266757965,0.09873588383197784,0.21807552874088287,-0.01605219393968582,0.04935593903064728,-0.03007299266755581,-0.004066115245223045,0.08961253613233566,-0.007960792630910873,-0.007511522620916367,4.469851493835449,1.0231729745864868,-1.1884102821350098,-1.2225865125656128,-2.931854032794945e-05,0.15909768640995026,-0.4578133821487427,-0.030601227656006813,-2.2420191764831543,-0.8511534333229065,-0.7505121231079102,-1.4143935441970825,3.130791187286377,2.796238899230957,-3.781078338623047,-1.3880741596221924,1.4553143978118896,0.5307952761650085,-1.2097150087356567,-0.2832407057285309,-2.133131504058838,-0.31675437092781067,-1.1610349416732788,-0.8621504306793213,3.2307510375976562,2.8377039432525635,-3.6917831897735596,-1.669433832168579,1.45225989818573,0.35796529054641724,-1.519675374031067,-0.4016020596027374
420,8.4,-0.800000011920929,0.0,0.0,backward,3,0.3200000000000003,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.710868239402771,0.14784933626651764,0.03927451744675636,-0.21964135766029358,-0.20539681613445282,-0.05974330008029938,-0.02545963041484356,0.08784260600805283,-0.9958089590072632,3.323962450027466,0.24835987389087677,5.955811500549316,0.0,0.0,0.0,-0.21964135766029358,-0.20539681613445282,-0.05974330008029938,-0.02545963041484356,0.08784260600805283,-0.9958089590072632,-0.800000011920929,0.0,0.0,0.06349687278270721,-0.06553827226161957,0.04179922863841057,0.07015397399663925,0.02733665704727173,0.04497025907039642,0.02526821382343769,0.05671633034944534,0.24835987389087677,-0.01478470116853714,0.03435315936803818,-0.04423290491104126,-0.004475818946957588,0.08114530146121979,0.006702011451125145,0.003728359006345272,5.955811500549316,0.9801409244537354,-1.1667734384536743,-1.9095733165740967,-1.9908226022380404e-05,0.05556708574295044,-0.4597773551940918,-0.023317430168390274,-2.133131504058838,-0.31675437092781067,-1.1610349416732788,-0.8621504306793213,3.2307510375976562,2.8377039432525635,-3.6917831897735596,-1.669433832168579,1.45225989818573,0.35796529054641724,-1.519675374031067,-0.4016020596027374,-1.6930304765701294,-0.15447422862052917,-1.020127296447754,-0.3145700693130493,2.2704145908355713,2.5448319911956787,-3.323962450027466,-2.1089541912078857,1.2461200952529907,0.5290476679801941,-1.7143958806991577,-0.37327465415000916
421,8.42,-0.800000011920929,0.0,0.0,backward,3,0.33999999999999986,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7702196836471558,0.14313073456287384,0.037358153611421585,-0.18343615531921387,-0.18571364879608154,-0.042031995952129364,-0.029707500711083412,0.09066592901945114,-0.9954381585121155,2.7549803256988525,0.249851793050766,5.1643476486206055,0.0,0.0,0.0,-0.18343615531921387,-0.18571364879608154,-0.042031995952129364,-0.029707500711083412,0.09066592901945114,-0.9954381585121155,-0.800000011920929,0.0,0.0,0.05857418105006218,-0.0631595328450203,0.0405750572681427,0.06990659981966019,0.14090527594089508,0.06786779314279556,-0.0021791979670524597,0.001081894850358367,0.249851793050766,-0.009548564441502094,0.01963288150727749,-0.05638550966978073,-0.1419713795185089,0.08982016891241074,-0.02619251422584057,-0.013445502147078514,5.1643476486206055,1.127265453338623,-1.2933976650238037,-2.7266170978546143,-4.4779153540730476e-07,0.14285632967948914,-0.4912002682685852,-0.03677630424499512,-1.6930304765701294,-0.15447422862052917,-1.020127296447754,-0.3145700693130493,2.2704145908355713,2.5448319911956787,-3.323962450027466,-2.1089541912078857,1.2461200952529907,0.5290476679801941,-1.7143958806991577,-0.37327465415000916,-0.8501399159431458,-0.1983271688222885,-0.545335590839386,0.11225487291812897,1.5169235467910767,1.9590100049972534,-2.7549803256988525,-2.3556952476501465,0.755408763885498,0.79045569896698,-1.9447383880615234,-0.2620612382888794
422,8.44,-0.800000011920929,0.0,0.0,backward,3,0.35999999999999943,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8251359462738037,0.1273227035999298,0.015933509916067123,-0.17946843802928925,-0.1792704164981842,-0.031802136451005936,-0.03326575458049774,0.09289158880710602,-0.9951203465461731,2.3891046047210693,0.2172519862651825,3.549564838409424,0.0,0.0,0.0,-0.17946843802928925,-0.1792704164981842,-0.031802136451005936,-0.03326575458049774,0.09289158880710602,-0.9951203465461731,-0.800000011920929,0.0,0.0,0.04987971484661102,-0.060836635529994965,0.03906533867120743,0.07030922919511795,0.21552854776382446,0.09460519999265671,-0.0322415716946125,-0.0683942586183548,0.2172519862651825,-0.001573340967297554,0.0047469912096858025,-0.06171371787786484,-0.32489997148513794,0.05273618921637535,-0.010566363111138344,-0.012971212156116962,3.3188769817352295,1.2635037899017334,-1.3856719732284546,-3.549564838409424,-0.48283815383911133,0.2251315861940384,-0.48911136388778687,-0.03137136995792389,-0.8501399159431458,-0.1983271688222885,-0.545335590839386,0.11225487291812897,1.5169235467910767,1.9590100049972534,-2.7549803256988525,-2.3556952476501465,0.755408763885498,0.79045569896698,-1.9447383880615234,-0.2620612382888794,-0.2395036369562149,-0.3267442584037781,-0.20308655500411987,0.5442394018173218,1.061310887336731,1.4306162595748901,-2.3891046047210693,-1.7973675727844238,0.07331368327140808,0.8778848052024841,-1.9717766046524048,-0.16885150969028473
423,8.46,-0.800000011920929,0.0,0.0,backward,3,0.379999999999999,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8687008619308472,0.0897170901298523,-0.046813491731882095,-0.09641991555690765,-0.02424546889960766,-0.018541527912020683,-0.03463629260659218,0.09381900727748871,-0.9949865937232971,1.940085530281067,0.23485317826271057,3.5947649478912354,0.0,0.0,0.0,-0.09641991555690765,-0.02424546889960766,-0.018541527912020683,-0.03463629260659218,0.09381900727748871,-0.9949865937232971,-0.800000011920929,0.0,0.0,0.04333345219492912,-0.05915771424770355,0.036670785397291183,0.07140415906906128,0.23485317826271057,0.12269831448793411,-0.05969662964344025,-0.14195580780506134,0.2173711359500885,-0.00020983278227504343,0.002081451704725623,-0.06158359348773956,-0.11586835980415344,0.01720753125846386,-0.040520139038562775,0.0844167023897171,-0.0814167857170105,1.2544584274291992,-1.2396111488342285,-3.5947649478912354,0.6900359392166138,-0.0360899455845356,0.18454661965370178,0.11932596564292908,-0.2395036369562149,-0.3267442584037781,-0.20308655500411987,0.5442394018173218,1.061310887336731,1.4306162595748901,-2.3891046047210693,-1.7973675727844238,0.07331368327140808,0.8778848052024841,-1.9717766046524048,-0.16885150969028473,-0.28860408067703247,0.5646634697914124,-0.2727653980255127,0.8004496097564697,0.04528845474123955,0.595483124256134,-1.940085530281067,0.16121631860733032,-0.6410526037216187,0.3419122099876404,-1.6704773902893066,0.147877499461174
424,8.48,-0.800000011920929,0.0,0.0,backward,3,0.40000000000000036,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.924041748046875,0.027118682861328125,0.007138010114431381,-0.053612176328897476,0.17489080131053925,-0.03166661411523819,-0.03165141120553017,0.0921492725610733,-0.9952420592308044,1.6681182384490967,0.21903376281261444,1.7057334184646606,0.0,0.0,0.0,-0.053612176328897476,0.17489080131053925,-0.03166661411523819,-0.03165141120553017,0.0921492725610733,-0.9952420592308044,-0.800000011920929,0.0,0.0,0.04700979217886925,-0.05600089207291603,0.033822499215602875,0.07191193103790283,0.20158188045024872,0.14582161605358124,-0.0917380303144455,-0.15974128246307373,0.21903376281261444,-1.1176697967130167e-07,0.0017066908767446876,-0.021951984614133835,0.019820066168904305,-0.019373634830117226,0.031560078263282776,0.275789737701416,-1.7057334184646606,0.7021124362945557,-1.557066559791565,-0.03008909709751606,0.04601609706878662,0.0005626572528854012,0.09688570350408554,0.8614966869354248,-0.28860408067703247,0.5646634697914124,-0.2727653980255127,0.8004496097564697,0.04528845474123955,0.595483124256134,-1.940085530281067,0.16121631860733032,-0.6410526037216187,0.3419122099876404,-1.6704773902893066,0.147877499461174,-0.011547908186912537,1.6681182384490967,0.28110361099243164,0.8206238746643066,-1.1689478158950806,-0.23832109570503235,-1.133835792541504,1.5814547538757324,-1.0261772871017456,-0.34368544816970825,-0.6628416776657104,0.8157620429992676
425,8.5,-0.800000011920929,0.0,0.0,backward,3,0.41999999999999993,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9456534385681152,-0.022334706038236618,-0.018276408314704895,0.03385889530181885,0.25731903314590454,0.013657481409609318,-0.025689642876386642,0.08593061566352844,-0.9959698915481567,1.9242184162139893,0.20749004185199738,2.061849355697632,0.0,0.0,0.0,0.03385889530181885,0.25731903314590454,0.013657481409609318,-0.025689642876386642,0.08593061566352844,-0.9959698915481567,-0.800000011920929,0.0,0.0,0.052610255777835846,-0.047969162464141846,0.027786780148744583,0.07146228849887848,0.1572469174861908,0.14313523471355438,-0.12681715190410614,-0.13692918419837952,0.20749004185199738,-0.018011335283517838,0.0026338575407862663,6.149194814497605e-05,-0.029663143679499626,-0.006373286247253418,-0.004358179867267609,0.14605851471424103,-2.061849355697632,-0.015823259949684143,-1.6944191455841064,1.0136265754699707,-0.37268561124801636,-0.03023168072104454,0.11589780449867249,0.05919167771935463,-0.011547908186912537,1.6681182384490967,0.28110361099243164,0.8206238746643066,-1.1689478158950806,-0.23832109570503235,-1.133835792541504,1.5814547538757324,-1.0261772871017456,-0.34368544816970825,-0.6628416776657104,0.8157620429992676,0.19398416578769684,1.8938246965408325,0.8437004089355469,0.22132958471775055,-1.1582934856414795,-0.6145491003990173,-0.18372535705566406,1.9242184162139893,-0.7557166814804077,-0.5178803205490112,-0.026076041162014008,1.103865623474121
426,8.52,-0.800000011920929,0.0,0.0,backward,3,0.4399999999999995,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9156278371810913,-0.03581960126757622,-0.14298439025878906,0.04733555391430855,0.398598313331604,0.010648960247635841,-0.017911044880747795,0.08031059801578522,-0.9966089725494385,2.086789608001709,0.1977827250957489,2.043757438659668,0.0,0.0,0.0,0.04733555391430855,0.398598313331604,0.010648960247635841,-0.017911044880747795,0.08031059801578522,-0.9966089725494385,-0.800000011920929,0.0,0.0,0.056852687150239944,-0.03848427161574364,0.02735118754208088,0.06833218783140182,0.11293718218803406,0.13069874048233032,-0.14240112900733948,-0.09972959756851196,0.1977827250957489,-0.04438581317663193,0.021625079214572906,3.7862148019485176e-05,-0.027951594442129135,0.12158030271530151,0.1250855177640915,0.030867014080286026,-2.043757438659668,-0.31449851393699646,-0.2680911123752594,1.7126132249832153,-0.22535856068134308,-0.027897238731384277,1.475290298461914,0.037404704838991165,0.19398416578769684,1.8938246965408325,0.8437004089355469,0.22132958471775055,-1.1582934856414795,-0.6145491003990173,-0.18372535705566406,1.9242184162139893,-0.7557166814804077,-0.5178803205490112,-0.026076041162014008,1.103865623474121,0.4559263586997986,2.086789608001709,1.1795483827590942,0.023285970091819763,-0.9771617650985718,-1.2371666431427002,0.5778024792671204,1.7699918746948242,-0.972861647605896,-0.715903103351593,0.2381303608417511,1.2538611888885498
427,8.540000000000001,-0.800000011920929,0.0,0.0,backward,3,0.4599999999999991,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8647080659866333,-0.06774786114692688,-0.23948149383068085,0.14203394949436188,0.4741516709327698,0.046998150646686554,-0.008515041321516037,0.07262106984853745,-0.9973232746124268,1.9309797286987305,0.190780371427536,2.1066389083862305,0.0,0.0,0.0,0.14203394949436188,0.4741516709327698,0.046998150646686554,-0.008515041321516037,0.07262106984853745,-0.9973232746124268,-0.800000011920929,0.0,0.0,0.0621042475104332,-0.026485377922654152,0.029105911031365395,0.06415446102619171,0.0704512819647789,0.09945695847272873,-0.1397378295660019,-0.05896489694714546,0.190780371427536,-0.08164095133543015,0.05899081751704216,1.0199517419096082e-05,-0.020812436938285828,0.17944809794425964,0.18379011750221252,0.008375913836061954,-2.0010833740234375,-1.2977031469345093,-0.013073273934423923,1.6338474750518799,-0.1683414876461029,-0.023130398243665695,2.1066389083862305,0.005121123045682907,0.4559263586997986,2.086789608001709,1.1795483827590942,0.023285970091819763,-0.9771617650985718,-1.2371666431427002,0.5778024792671204,1.7699918746948242,-0.972861647605896,-0.715903103351593,0.2381303608417511,1.2538611888885498,1.2793617248535156,1.8932017087936401,1.718870997428894,-0.30747562646865845,-0.9976806640625,-1.5214533805847168,1.3833541870117188,1.9309797286987305,-0.9716440439224243,-0.788025975227356,0.20038747787475586,1.3599772453308105
